app_id,income,dti,age,bureau_score,new_to_credit,recent_arrears,utilisation,hardship_flag,segment
915,42007.0,0.363,44,789.0,0,0,0.552,0,HighRisk
916,44584.0,0.553,54,729.0,0,1,0.596,0,Core
917,49154.0,0.509,32,667.0,1,0,0.215,0,Core
918,35785.0,0.54,21,726.0,1,1,0.696,0,Core
919,47916.0,0.198,44,774.0,1,0,0.551,0,HighRisk
920,15394.0,0.429,54,790.0,0,0,1.112,0,HighRisk
921,26602.0,0.233,37,745.0,0,0,0.465,0,Value
922,21951.0,0.347,33,681.0,0,1,0.621,0,Core
923,31000.0,0.167,28,668.0,0,0,1.172,0,HighRisk
924,24343.0,0.243,57,712.0,0,0,0.593,0,Core
925,28053.0,0.239,63,772.0,0,0,0.535,0,Core
926,57455.0,0.428,58,704.0,0,0,0.333,0,Value
927,28018.0,0.416,46,705.0,1,0,0.886,0,Value
928,34366.0,0.353,56,683.0,0,0,0.295,0,HighRisk
929,27411.0,0.158,40,662.0,0,0,0.644,0,Core
930,30531.0,0.283,22,671.0,1,0,0.446,0,Core
931,29795.0,0.23,39,687.0,0,0,0.508,0,Core
932,34784.0,0.424,55,774.0,0,0,0.237,0,Core
933,44706.0,0.461,52,667.0,1,0,0.845,0,HighRisk
934,52923.0,0.447,69,683.0,0,1,0.489,0,Core
935,33136.0,0.229,69,632.0,1,0,0.283,0,Core
936,36547.0,0.05,32,719.0,0,0,0.826,0,Core
937,19875.0,0.108,21,755.0,1,0,0.439,0,Value
938,28832.0,0.491,34,769.0,0,0,0.624,0,HighRisk
939,41320.0,0.272,63,691.0,0,0,0.735,0,Core
940,40259.0,0.23,60,712.0,1,0,0.654,0,Core
941,32018.0,0.517,25,672.0,1,0,0.067,0,HighRisk
942,40548.0,0.472,28,709.0,1,0,0.703,0,Value
943,35305.0,0.323,48,697.0,0,0,0.528,0,Core
944,45257.0,0.285,53,683.0,0,0,0.478,0,Core
945,32902.0,0.304,69,688.0,1,0,0.526,0,HighRisk
946,26252.0,0.347,57,705.0,0,0,0.196,0,Value
947,33441.0,0.512,31,664.0,1,0,0.592,0,Core
948,15000.0,0.371,22,667.0,1,1,0.25,0,Core
949,33996.0,0.407,52,774.0,0,0,0.487,0,Core
950,15000.0,0.46,48,829.0,0,0,0.584,0,Core
951,16265.0,0.18,66,614.0,0,1,0.786,0,Core
952,34826.0,0.411,49,611.0,0,0,0.37,0,Core
953,35141.0,0.285,45,627.0,0,1,0.869,0,Core
954,19794.0,0.05,35,674.0,0,0,0.758,0,Core
955,23173.0,0.065,25,729.0,1,0,0.456,0,Core
956,48035.0,0.198,63,713.0,1,0,0.306,0,Core
957,25099.0,0.384,61,689.0,0,0,0.232,0,Value
958,65187.0,0.334,28,709.0,0,1,0.61,0,Core
959,29713.0,0.342,55,642.0,0,0,0.388,0,HighRisk
960,34297.0,0.554,38,667.0,0,0,0.814,0,HighRisk
961,52360.0,0.168,42,679.0,0,0,0.401,0,HighRisk
962,31128.0,0.317,62,593.0,0,0,0.352,0,Core
963,20935.0,0.357,62,616.0,0,0,0.601,0,Core
964,28612.0,0.232,30,618.0,0,0,0.399,0,Value
965,29364.0,0.323,36,722.0,1,0,0.552,0,Core
966,18441.0,0.128,61,693.0,0,0,0.767,0,Core
967,27186.0,0.489,65,714.0,0,1,0.576,0,Core
968,22931.0,0.238,24,579.0,1,0,0.577,0,Value
969,41090.0,0.564,61,598.0,0,0,0.595,0,Value
970,30095.0,0.316,44,716.0,0,0,0.178,0,Core
971,26931.0,0.443,49,527.0,0,0,0.636,0,HighRisk
972,28648.0,0.314,24,747.0,1,0,0.585,0,Value
973,32148.0,0.316,54,580.0,0,0,0.746,0,Core
974,36897.0,0.25,54,726.0,0,0,0.683,0,Core
975,20954.0,0.334,53,631.0,0,0,0.506,0,Core
976,20649.0,0.358,59,738.0,0,0,0.777,0,HighRisk
977,43767.0,0.226,67,850.0,0,0,0.486,0,Value
978,25737.0,0.305,62,555.0,0,1,0.604,0,Value
979,18108.0,0.247,57,718.0,0,0,0.482,0,Value
980,34729.0,0.596,69,581.0,0,0,0.652,0,Core
981,34968.0,0.309,54,703.0,0,0,0.467,0,HighRisk
982,17400.0,0.505,53,669.0,0,0,0.912,0,HighRisk
983,32219.0,0.297,47,687.0,0,0,0.994,0,Value
984,38463.0,0.351,58,630.0,0,0,0.742,0,Core
985,33895.0,0.161,24,723.0,1,0,0.889,0,Core
986,37093.0,0.266,45,600.0,0,0,0.211,0,Core
987,18188.0,0.345,41,748.0,0,0,0.237,0,Core
988,33385.0,0.51,65,657.0,1,0,0.479,0,Value
989,26744.0,0.347,24,603.0,1,0,0.559,0,Value
990,25110.0,0.486,52,768.0,0,0,0.506,0,HighRisk
991,40324.0,0.397,30,676.0,0,0,0.189,0,Core
992,49898.0,0.515,64,785.0,0,0,0.803,0,Core
993,55716.0,0.313,62,747.0,0,0,1.024,0,Core
994,47107.0,0.607,32,636.0,0,0,0.832,0,HighRisk
995,28612.0,0.262,63,675.0,0,0,0.789,0,Value
996,33639.0,0.228,45,687.0,0,1,0.6,0,Core
997,38886.0,0.175,68,764.0,0,0,0.365,0,Value
998,31021.0,0.6,56,704.0,0,0,0.566,0,Value
999,31125.0,0.418,22,690.0,1,0,1.013,0,Core
1000,39669.0,0.28,30,669.0,1,0,0.473,0,Core
1001,29122.0,0.47,40,677.0,0,0,0.45,0,Core
1002,23035.0,0.403,31,752.0,0,0,0.794,0,Core
1003,25718.0,0.556,27,680.0,1,0,0.808,0,Value
1004,37118.0,0.134,68,658.0,0,0,0.363,0,Core
1005,29764.0,0.288,63,649.0,0,0,0.492,0,Value
1006,33492.0,0.264,42,650.0,0,0,0.44,0,Value
1007,37591.0,0.083,31,603.0,0,0,0.565,0,Core
1008,26077.0,0.447,29,639.0,0,0,0.793,0,HighRisk
1009,38742.0,0.288,65,762.0,0,0,0.373,0,Core
1010,33948.0,0.409,37,669.0,0,0,0.79,0,Value
1011,19299.0,0.603,21,719.0,1,0,0.572,0,Core
1012,49257.0,0.278,40,544.0,0,0,1.062,0,Value
1013,24953.0,0.269,43,711.0,0,0,0.62,0,Core
1014,16659.0,0.334,51,671.0,0,0,0.529,0,Core
1015,20624.0,0.438,37,654.0,0,0,0.676,0,Core
1016,20798.0,0.252,66,690.0,0,1,0.476,0,Value
1017,30281.0,0.244,52,653.0,0,1,0.155,0,Value
1018,27015.0,0.447,69,563.0,0,0,0.497,0,Value
1019,26426.0,0.365,38,731.0,0,0,0.494,0,Core
1020,36934.0,0.075,52,693.0,0,0,0.2,0,Value
1021,33488.0,0.173,38,663.0,0,0,0.534,0,Value
1022,33210.0,0.5,55,627.0,0,0,0.095,0,Core
1023,34319.0,0.368,57,599.0,0,0,0.474,0,Core
1024,36888.0,0.229,36,692.0,0,0,0.604,0,Core
1025,15000.0,0.3,66,769.0,1,0,0.571,0,Value
1026,26172.0,0.322,63,691.0,0,0,0.46,0,Core
1027,15000.0,0.408,64,604.0,0,0,0.531,0,Core
1028,30110.0,0.157,31,692.0,0,0,0.378,0,HighRisk
1029,29684.0,0.219,56,677.0,0,0,0.552,0,HighRisk
1030,42870.0,0.353,26,728.0,1,0,0.563,0,Core
1031,45056.0,0.308,26,713.0,1,0,0.352,0,HighRisk
1032,31919.0,0.389,68,516.0,0,0,0.609,0,Core
1033,24956.0,0.172,28,710.0,0,0,0.608,0,HighRisk
1034,35235.0,0.363,63,625.0,1,0,0.513,0,Core
1035,24717.0,0.451,42,602.0,0,0,1.083,0,Core
1036,29718.0,0.378,35,670.0,0,0,0.519,0,HighRisk
1037,41988.0,0.337,24,703.0,1,0,0.489,0,Core
1038,24460.0,0.308,54,590.0,0,0,0.457,0,Value
1039,39418.0,0.22,56,719.0,0,0,0.336,0,Core
1040,37688.0,0.311,43,722.0,0,0,0.701,0,Core
1041,21286.0,0.471,60,683.0,0,1,0.399,0,HighRisk
1042,41809.0,0.306,36,632.0,0,0,0.425,0,Core
1043,37968.0,0.213,48,626.0,1,0,0.432,0,HighRisk
1044,30812.0,0.261,35,736.0,0,0,0.333,0,HighRisk
1045,22770.0,0.344,49,597.0,0,0,0.165,0,Core
1046,22011.0,0.275,27,739.0,1,1,0.448,0,Core
1047,24632.0,0.378,44,671.0,0,0,0.742,0,Core
1048,35951.0,0.383,47,675.0,0,0,0.593,0,Core
1049,21280.0,0.427,48,586.0,0,0,0.893,0,Core
1050,34653.0,0.491,42,672.0,0,0,0.715,0,Core
1051,19252.0,0.44,52,714.0,1,0,0.665,0,Value
1052,27683.0,0.208,46,606.0,0,0,0.964,0,Core
1053,30896.0,0.212,34,707.0,0,0,0.529,0,Value
1054,69968.0,0.311,31,685.0,0,0,0.564,0,Core
1055,18360.0,0.266,52,645.0,0,0,0.547,0,Core
1056,49772.0,0.183,66,727.0,0,0,0.89,0,Core
1057,31334.0,0.267,57,559.0,0,0,0.551,0,Core
1058,34335.0,0.263,52,699.0,0,0,0.407,0,Value
1059,30990.0,0.239,66,769.0,0,0,0.679,0,Core
1060,34740.0,0.282,65,759.0,0,0,0.37,0,Value
1061,28176.0,0.461,45,701.0,0,0,0.667,0,Value
1062,49460.0,0.344,26,663.0,1,0,0.641,0,Core
1063,25342.0,0.617,52,645.0,0,0,0.508,0,HighRisk
1064,44191.0,0.34,51,663.0,0,0,0.674,0,HighRisk
1065,23729.0,0.285,34,710.0,0,0,0.223,0,Core
1066,29112.0,0.32,62,636.0,1,0,0.586,0,HighRisk
1067,20431.0,0.351,63,722.0,0,0,0.448,0,Core
1068,34866.0,0.372,37,797.0,0,0,1.18,0,Value
1069,49306.0,0.569,44,677.0,0,0,0.584,0,Core
1070,28938.0,0.219,30,606.0,0,0,0.419,0,Value
1071,27753.0,0.423,29,606.0,0,0,0.247,0,Value
1072,20128.0,0.345,33,723.0,0,0,0.837,0,HighRisk
1073,27440.0,0.131,38,677.0,0,0,0.473,0,HighRisk
1074,17026.0,0.412,34,728.0,0,0,0.376,0,Core
1075,21601.0,0.472,28,651.0,0,0,0.624,1,Value
1076,32189.0,0.217,42,726.0,1,0,0.693,0,Core
1077,47177.0,0.319,51,671.0,0,0,0.689,0,Core
1078,79477.0,0.113,36,640.0,0,0,0.554,0,Core
1079,24214.0,0.169,47,658.0,0,0,0.585,0,HighRisk
1080,49136.0,0.446,34,614.0,0,0,0.601,0,Value
1081,32381.0,0.264,55,789.0,0,0,0.624,0,Core
1082,28200.0,0.187,52,675.0,0,0,0.643,0,HighRisk
1083,34593.0,0.348,68,715.0,0,0,0.791,0,Value
1084,30384.0,0.257,23,650.0,1,0,0.562,0,Core
1085,30904.0,0.264,62,622.0,0,0,0.37,0,Core
1086,25773.0,0.409,37,667.0,1,0,0.518,0,Value
1087,18227.0,0.181,24,741.0,1,0,0.716,0,Value
1088,17322.0,0.211,54,651.0,0,0,0.157,0,Core
1089,37370.0,0.338,29,632.0,0,0,0.158,0,Core
1090,26988.0,0.436,29,689.0,0,0,0.752,0,Core
1091,24134.0,0.469,69,707.0,1,0,0.884,0,Core
1092,29821.0,0.24,31,770.0,0,0,0.272,0,Core
1093,39270.0,0.432,47,699.0,0,0,0.572,0,Core
1094,31670.0,0.226,30,715.0,0,0,0.462,0,Core
1095,23633.0,0.539,27,720.0,1,0,0.493,0,Value
1096,45670.0,0.184,21,617.0,1,0,0.617,0,Core
1097,51674.0,0.479,21,627.0,1,0,0.266,0,Core
1098,35351.0,0.241,44,620.0,1,0,0.306,0,Core
1099,41805.0,0.562,42,607.0,0,0,0.484,0,HighRisk
1100,45921.0,0.391,22,724.0,1,1,0.518,0,Core
1101,44158.0,0.198,38,696.0,0,0,0.302,0,Core
1102,36862.0,0.257,34,684.0,1,1,0.724,0,Core
1103,36659.0,0.414,48,537.0,0,1,0.458,0,Value
1104,35663.0,0.446,69,793.0,0,0,0.457,0,Core
1105,20250.0,0.312,54,631.0,0,0,0.612,0,Core
1106,37997.0,0.325,66,793.0,0,0,0.522,0,HighRisk
1107,18499.0,0.411,30,600.0,0,0,0.734,0,Value
1108,22514.0,0.336,31,635.0,0,0,0.345,0,Core
1109,46922.0,0.165,57,559.0,0,0,0.243,1,Core
1110,39898.0,0.222,36,700.0,0,1,0.482,0,HighRisk
1111,50041.0,0.348,62,619.0,0,0,0.563,0,HighRisk
1112,27036.0,0.466,43,621.0,1,1,0.277,0,Value
1113,19865.0,0.514,30,605.0,0,0,0.245,0,Value
1114,27333.0,0.414,62,723.0,0,0,0.59,0,HighRisk
1115,30814.0,0.354,47,719.0,0,0,0.383,0,HighRisk
1116,30566.0,0.41,60,780.0,0,0,0.23,0,Core
1117,44214.0,0.24,43,642.0,0,0,0.762,0,HighRisk
1118,26201.0,0.302,27,692.0,1,0,0.411,0,Value
1119,33631.0,0.221,54,609.0,0,0,0.803,0,Value
1120,21036.0,0.17,27,662.0,1,0,0.556,0,Core
1121,34808.0,0.36,53,651.0,0,0,0.615,0,Core
1122,29765.0,0.342,41,706.0,0,0,0.503,0,Value
1123,22870.0,0.403,59,736.0,0,0,0.02,0,Value
1124,27377.0,0.386,63,735.0,0,0,0.3,0,Core
1125,27876.0,0.349,40,634.0,0,0,0.522,0,Value
1126,27050.0,0.387,64,735.0,0,0,0.63,0,Core
1127,55269.0,0.315,26,678.0,1,0,0.156,0,Core
1128,28726.0,0.37,26,662.0,1,0,0.538,0,Value
1129,27300.0,0.233,69,641.0,0,0,0.303,0,Value
1130,15000.0,0.364,49,649.0,0,1,0.602,0,Core
1131,21743.0,0.4,43,776.0,0,0,0.546,0,Core
1132,27117.0,0.24,28,697.0,0,0,0.714,0,Core
1133,23387.0,0.326,35,690.0,0,0,0.785,0,Value
1134,48223.0,0.245,54,666.0,0,1,0.651,0,HighRisk
1135,28065.0,0.257,61,815.0,1,0,0.739,0,Value
1136,46675.0,0.185,65,752.0,0,0,0.473,0,Value
1137,30382.0,0.472,40,640.0,0,0,1.171,0,Core
1138,30123.0,0.448,43,665.0,0,0,0.282,0,Core
1139,28823.0,0.384,29,668.0,0,0,0.434,0,HighRisk
1140,29772.0,0.557,25,688.0,1,0,0.748,0,Core
1141,54262.0,0.297,42,641.0,0,0,0.716,0,Core
1142,15000.0,0.684,49,704.0,0,0,0.657,0,Core
1143,15000.0,0.293,26,760.0,1,0,0.699,0,Value
1144,24585.0,0.351,41,608.0,1,0,0.092,0,Core
1145,29884.0,0.272,52,618.0,0,0,0.9,0,Core
1146,37856.0,0.365,60,653.0,0,0,0.505,0,Value
1147,35087.0,0.42,66,656.0,0,0,0.824,0,Core
1148,25991.0,0.306,37,790.0,0,0,0.103,0,Core
1149,42475.0,0.533,40,735.0,1,0,0.606,0,Value
1150,42641.0,0.349,63,732.0,0,1,0.426,0,HighRisk
1151,31711.0,0.352,54,665.0,0,0,0.676,0,Core
1152,41645.0,0.211,34,664.0,0,0,0.62,0,Core
1153,32710.0,0.37,54,600.0,0,0,0.631,0,Core
1154,24428.0,0.304,28,723.0,0,0,0.317,0,Core
1155,37958.0,0.247,43,707.0,0,0,0.537,0,HighRisk
1156,30906.0,0.227,36,751.0,1,0,0.51,0,Value
1157,29747.0,0.641,69,668.0,0,0,0.659,0,Core
1158,49788.0,0.288,22,672.0,1,0,0.768,0,Value
1159,15000.0,0.145,62,689.0,0,0,0.583,0,Core
1160,18103.0,0.236,34,729.0,0,0,0.269,0,Core
1161,19624.0,0.314,22,599.0,1,0,0.574,0,HighRisk
1162,26183.0,0.386,53,720.0,0,0,1.124,0,Core
1163,27198.0,0.387,54,679.0,1,0,0.912,0,Core
1164,17543.0,0.401,27,622.0,1,1,0.02,0,HighRisk
1165,21061.0,0.243,22,565.0,1,0,0.564,0,Core
1166,21998.0,0.361,26,672.0,1,0,0.755,0,Core
1167,70270.0,0.215,41,760.0,0,0,0.51,0,Core
1168,55860.0,0.246,27,772.0,1,0,0.449,0,Core
1169,25742.0,0.21,55,700.0,0,1,0.491,0,Core
1170,26180.0,0.177,24,788.0,1,0,0.671,0,Core
1171,19886.0,0.448,59,678.0,1,0,0.297,0,Core
1172,15247.0,0.403,63,732.0,0,0,0.812,0,Core
1173,28541.0,0.437,56,655.0,1,0,0.538,0,Value
1174,20968.0,0.325,67,652.0,0,0,0.344,0,HighRisk
1175,28863.0,0.413,67,643.0,0,0,0.797,0,Value
1176,16982.0,0.109,23,567.0,1,0,0.21,0,Value
1177,22772.0,0.424,37,751.0,0,0,0.428,0,Value
1178,31320.0,0.341,58,645.0,0,0,0.424,0,Core
1179,33799.0,0.395,37,636.0,0,0,1.022,0,Core
1180,34410.0,0.366,57,615.0,0,0,0.399,0,Core
1181,18729.0,0.202,58,669.0,0,0,0.076,0,Core
1182,40100.0,0.14,69,777.0,0,0,0.422,0,HighRisk
1183,22470.0,0.235,37,795.0,1,0,0.65,0,Core
1184,37105.0,0.388,38,589.0,0,0,0.722,0,HighRisk
1185,29622.0,0.403,22,661.0,1,0,1.051,0,Core
1186,18366.0,0.156,34,623.0,0,1,0.86,0,Core
1187,26618.0,0.202,34,734.0,0,0,0.591,0,Core
1188,33789.0,0.233,43,696.0,1,1,0.354,0,Core
1189,36847.0,0.277,41,645.0,0,0,0.907,0,Core
1190,28301.0,0.157,62,684.0,0,0,0.469,0,Value
1191,50824.0,0.149,58,654.0,0,0,0.405,0,Core
1192,42304.0,0.221,56,769.0,0,1,0.458,0,Value
1193,27178.0,0.33,21,710.0,1,0,0.274,0,HighRisk
1194,38659.0,0.178,44,717.0,0,1,0.448,0,Core
1195,58503.0,0.306,56,533.0,0,0,0.499,0,HighRisk
1196,59052.0,0.447,32,676.0,0,0,0.711,0,Core
1197,19345.0,0.164,41,795.0,0,0,0.465,0,Core
1198,21498.0,0.295,56,753.0,1,0,0.271,0,Core
1199,49997.0,0.443,59,578.0,1,0,0.197,0,Value
1200,20529.0,0.27,62,663.0,1,0,0.596,0,Core
1201,18716.0,0.251,42,614.0,0,0,0.566,0,Value
1202,25080.0,0.46,40,774.0,0,0,0.428,0,HighRisk
1203,34444.0,0.283,39,693.0,0,0,0.447,0,Core
1204,28686.0,0.453,53,638.0,0,0,0.635,0,Value
1205,23678.0,0.371,41,682.0,0,0,0.856,0,Value
1206,23483.0,0.279,40,537.0,0,0,0.378,0,Core
1207,23172.0,0.378,29,620.0,0,0,0.57,0,Core
1208,21855.0,0.358,44,682.0,1,0,0.761,0,Core
1209,66077.0,0.443,32,727.0,0,0,0.379,0,Core
1210,32996.0,0.254,46,573.0,0,0,0.547,0,Value
1211,40553.0,0.325,64,659.0,0,0,0.542,0,Core
1212,25055.0,0.313,59,736.0,0,0,0.262,0,Core
1213,27859.0,0.404,44,600.0,0,0,0.587,0,Value
1214,23162.0,0.197,68,693.0,0,0,0.557,0,Value
1215,15000.0,0.442,69,684.0,0,0,0.672,0,HighRisk
1216,18356.0,0.376,42,774.0,0,0,0.289,0,Core
1217,15777.0,0.162,58,667.0,1,0,0.552,0,Value
1218,15000.0,0.465,37,671.0,0,0,0.854,0,Core
1219,19567.0,0.588,64,727.0,0,0,1.007,0,Value
1220,47275.0,0.44,39,607.0,1,1,0.832,0,Core
1221,29274.0,0.491,33,668.0,0,0,0.291,0,Core
1222,46709.0,0.33,27,655.0,1,0,0.649,0,HighRisk
1223,34332.0,0.121,62,672.0,0,0,0.444,0,Value
1224,39101.0,0.099,35,727.0,0,0,0.612,0,Value
1225,21692.0,0.351,60,710.0,0,0,0.38,0,Core
1226,35717.0,0.249,25,639.0,1,0,0.173,0,Value
1227,38371.0,0.21,45,688.0,0,0,0.474,0,Core
1228,24299.0,0.312,41,762.0,0,0,0.709,0,Core
1229,36165.0,0.394,42,634.0,0,0,0.613,0,Core
1230,36249.0,0.146,29,688.0,0,0,0.639,0,Core
1231,24530.0,0.266,24,669.0,1,0,0.598,0,Core
1232,20071.0,0.501,37,677.0,0,0,0.639,0,Value
1233,19645.0,0.191,44,590.0,1,0,0.666,0,Core
1234,30647.0,0.424,59,758.0,0,0,0.49,0,Value
1235,33338.0,0.262,43,637.0,0,0,0.568,0,HighRisk
1236,22530.0,0.385,33,736.0,0,0,0.934,0,Core
1237,30011.0,0.452,33,646.0,0,0,0.581,0,Value
1238,36304.0,0.409,50,646.0,0,0,0.559,0,Core
1239,36915.0,0.429,42,747.0,0,0,0.573,0,HighRisk
1240,51183.0,0.182,65,735.0,0,0,0.502,0,Core
1241,46488.0,0.454,42,691.0,0,0,0.454,0,Core
1242,20943.0,0.218,48,722.0,0,1,0.596,0,Core
1243,53597.0,0.351,24,664.0,1,0,0.439,0,HighRisk
1244,24690.0,0.351,30,680.0,0,0,0.518,0,Core
1245,42860.0,0.378,62,644.0,1,0,0.376,0,Value
1246,30449.0,0.36,37,730.0,0,0,0.574,0,Core
1247,25739.0,0.219,41,642.0,0,0,0.679,0,Value
1248,15793.0,0.158,49,762.0,0,0,0.503,0,Core
1249,28000.0,0.425,23,663.0,1,1,0.108,0,Core
1250,17227.0,0.342,45,681.0,0,0,0.68,0,Core
1251,41712.0,0.458,37,722.0,0,1,0.576,0,Core
1252,50558.0,0.315,28,681.0,0,0,0.331,0,Value
1253,22496.0,0.151,41,664.0,0,0,0.72,0,Value
1254,33047.0,0.436,42,678.0,0,0,0.242,0,Core
1255,23066.0,0.276,30,729.0,0,0,0.78,0,Core
1256,23862.0,0.361,47,644.0,0,0,0.537,0,Core
1257,38990.0,0.242,57,673.0,0,0,0.051,0,Value
1258,29334.0,0.517,34,681.0,0,0,0.589,0,Value
1259,54659.0,0.215,68,728.0,0,0,0.461,0,HighRisk
1260,25115.0,0.28,51,675.0,0,0,0.427,0,HighRisk
1261,42183.0,0.333,58,779.0,0,0,0.388,0,Core
1262,30764.0,0.189,24,671.0,1,0,0.522,0,Core
1263,39282.0,0.36,58,667.0,0,0,0.443,0,HighRisk
1264,25425.0,0.513,37,671.0,0,0,0.142,0,Core
1265,29221.0,0.261,55,608.0,1,0,0.83,0,Core
1266,28555.0,0.367,60,623.0,0,1,0.496,0,Core
1267,22190.0,0.05,33,651.0,0,0,0.389,0,Value
1268,37486.0,0.315,33,742.0,0,0,0.302,0,Value
1269,37331.0,0.282,23,678.0,1,0,0.72,0,HighRisk
1270,36598.0,0.222,50,653.0,1,0,0.264,0,Core
1271,50916.0,0.45,58,747.0,0,0,0.579,0,Core
1272,49379.0,0.281,41,765.0,0,0,0.422,0,Core
1273,26076.0,0.299,28,749.0,0,0,0.434,0,Value
1274,33880.0,0.275,36,633.0,0,0,0.307,0,Core
1275,23903.0,0.09,40,653.0,0,0,0.414,0,HighRisk
1276,29977.0,0.184,65,780.0,0,0,0.552,0,Core
1277,24103.0,0.435,27,693.0,1,0,0.602,0,Value
1278,52419.0,0.067,37,665.0,0,0,0.377,0,Value
1279,33769.0,0.228,52,720.0,0,0,0.53,0,Core
1280,27548.0,0.272,32,735.0,0,0,0.745,0,Value
1281,45151.0,0.529,64,649.0,1,0,0.184,0,Core
1282,15000.0,0.412,65,692.0,1,0,0.549,0,Value
1283,15000.0,0.253,39,731.0,0,0,0.341,0,Value
1284,39283.0,0.477,57,616.0,0,0,0.318,0,Value
1285,30369.0,0.231,58,681.0,0,0,0.607,0,Core
1286,32457.0,0.441,54,619.0,0,1,0.43,0,HighRisk
1287,18690.0,0.157,30,626.0,0,0,0.282,0,HighRisk
1288,29492.0,0.449,23,649.0,1,1,0.841,0,Value
1289,59948.0,0.271,38,706.0,0,1,0.752,0,HighRisk
1290,39675.0,0.197,27,662.0,1,0,0.125,0,Core
1291,31552.0,0.294,35,644.0,0,0,0.226,0,Core
1292,25497.0,0.353,52,683.0,0,0,0.681,0,Core
1293,25897.0,0.261,49,617.0,0,1,0.487,0,Core
1294,15000.0,0.386,31,704.0,0,0,0.88,0,Core
1295,32538.0,0.25,21,742.0,1,0,0.686,0,Value
1296,39971.0,0.394,32,676.0,1,0,0.616,0,Core
1297,17129.0,0.373,43,669.0,0,0,0.325,0,Core
1298,23588.0,0.313,59,701.0,0,0,0.658,1,Value
1299,19829.0,0.267,38,568.0,1,0,0.269,0,Value
1300,21208.0,0.338,35,710.0,0,0,0.837,0,HighRisk
1301,30294.0,0.386,48,850.0,0,0,0.643,0,Core
1302,15000.0,0.567,24,673.0,1,0,0.369,0,Value
1303,36864.0,0.433,32,673.0,0,0,0.727,0,Core
1304,38710.0,0.437,22,721.0,1,0,1.043,0,Core
1305,27231.0,0.691,46,770.0,0,0,0.502,0,Value
1306,15000.0,0.382,42,734.0,1,0,0.671,0,Core
1307,20979.0,0.378,49,561.0,0,0,0.455,0,Value
1308,45776.0,0.404,51,711.0,0,0,0.569,0,Core
1309,15000.0,0.199,40,821.0,0,0,0.218,0,Core
1310,26327.0,0.267,63,714.0,0,0,0.55,0,Core
1311,19673.0,0.259,65,616.0,0,1,0.56,0,Core
1312,39403.0,0.398,26,696.0,1,0,0.946,0,Core
1313,23475.0,0.299,66,610.0,0,0,0.155,0,Core
1314,34248.0,0.337,30,748.0,0,0,0.488,0,Core
1315,36240.0,0.45,33,627.0,0,0,0.833,0,Value
1316,56539.0,0.424,46,684.0,0,0,0.497,0,Core
1317,27694.0,0.301,22,633.0,1,0,0.512,0,Value
1318,33915.0,0.24,38,650.0,0,0,0.367,0,Value
1319,17681.0,0.456,30,762.0,0,0,0.345,0,Core
1320,45100.0,0.413,44,686.0,0,0,0.148,0,Core
1321,22784.0,0.127,60,649.0,0,0,0.412,0,Value
1322,24434.0,0.282,66,617.0,0,0,0.332,0,HighRisk
1323,29502.0,0.34,31,577.0,0,0,0.576,0,Core
1324,17206.0,0.413,47,611.0,1,0,0.377,0,Value
1325,32211.0,0.429,44,686.0,0,0,0.444,0,Core
1326,41715.0,0.354,41,734.0,0,0,0.451,0,Core
1327,32943.0,0.39,52,649.0,0,0,0.539,0,Core
1328,17050.0,0.328,69,766.0,0,0,0.434,0,Core
1329,28472.0,0.239,40,641.0,0,0,0.316,0,Core
1330,38550.0,0.289,24,667.0,1,0,0.569,0,Core
1331,15409.0,0.322,65,621.0,1,1,0.785,0,Core
1332,20411.0,0.316,66,734.0,0,0,0.578,0,Value
1333,40408.0,0.094,36,795.0,0,0,0.416,0,Core
1334,32680.0,0.272,45,583.0,0,0,0.523,0,Value
1335,34344.0,0.327,63,661.0,0,0,0.099,0,HighRisk
1336,57001.0,0.286,45,750.0,0,0,0.519,0,Core
1337,35031.0,0.29,44,600.0,0,0,0.462,0,Core
1338,37431.0,0.379,66,711.0,1,0,0.345,0,Core
1339,76785.0,0.191,61,747.0,0,1,0.385,1,HighRisk
1340,27589.0,0.125,45,684.0,0,0,0.46,0,Core
1341,22488.0,0.278,28,710.0,0,0,0.768,0,Core
1342,34535.0,0.412,42,777.0,0,0,0.79,0,HighRisk
1343,34671.0,0.523,54,787.0,0,1,0.346,0,Core
1344,24727.0,0.414,34,677.0,0,0,0.436,0,Core
1345,20716.0,0.144,47,651.0,0,1,0.442,0,HighRisk
1346,66732.0,0.292,53,629.0,0,0,0.728,0,HighRisk
1347,33336.0,0.351,25,734.0,1,0,0.582,0,Core
1348,23010.0,0.341,48,605.0,0,0,0.57,0,Core
1349,40969.0,0.385,57,666.0,0,0,0.668,0,Core
1350,28618.0,0.21,31,686.0,1,0,0.419,0,Core
1351,27214.0,0.328,47,652.0,1,0,0.85,0,Core
1352,36199.0,0.37,55,695.0,0,0,0.55,0,Core
1353,18917.0,0.419,23,821.0,1,0,0.362,0,Value
1354,33638.0,0.223,52,673.0,0,0,0.499,0,Value
1355,58078.0,0.279,33,656.0,0,0,0.821,0,HighRisk
1356,35002.0,0.05,40,736.0,0,0,0.456,0,Value
1357,26064.0,0.245,52,693.0,0,0,0.759,0,Core
1358,24897.0,0.257,21,759.0,1,0,0.412,0,Core
1359,25755.0,0.198,21,689.0,1,0,0.382,0,Core
